pm25Grade1h,pm10Value24,so2Value,pm10Grade1h,pm10Value,o3Grade,pm25Flag,khaiGrade,pm25Value,no2Flag,mangName,stationName,no2Value,so2Grade,stationCode,coFlag,khaiValue,coValue,pm10Flag,sidoName,pm25Value24,no2Grade,o3Flag,pm25Grade,so2Flag,coGrade,dataTime,pm10Grade,o3Value
2.0,24,0.003,1.0,28,1.0,,2.0,17,,도시대기,청송읍,0.005,1.0,735601,,54,0.2,,경북,17,1.0,,2.0,,1.0,2025-07-07 01:00,1.0,0.015
1.0,16,0.004,1.0,14,1.0,,1.0,7,,도시대기,회원동,0.013,1.0,238111,,33,0.1,,경남,10,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.013
1.0,19,0.003,1.0,15,1.0,,1.0,9,,도시대기,봉암동,0.018,1.0,238112,,32,0.2,,경남,9,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.009
1.0,16,0.002,1.0,8,1.0,,1.0,11,,도시대기,내서읍,0.007,1.0,238113,,33,0.2,,경남,10,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.011
1.0,13,0.002,1.0,13,1.0,,1.0,8,,도시대기,상봉동,0.006,1.0,238131,,23,0.2,,경남,7,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.012
2.0,15,0.002,1.0,12,1.0,,1.0,19,,도시대기,대안동,0.006,1.0,238132,,50,0.2,,경남,15,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.015
1.0,22,0.004,1.0,24,1.0,,1.0,14,,도시대기,상대동(진주),0.01,1.0,238133,,47,0.3,,경남,14,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.011
1.0,22,0.003,1.0,24,1.0,,1.0,15,,도시대기,정촌면,0.008,1.0,238134,,37,0.2,,경남,8,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.006
1.0,21,0.003,1.0,21,1.0,,1.0,13,,도시대기,명서동,0.012,1.0,238141,,43,0.2,,경남,13,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.018
1.0,17,0.003,1.0,16,1.0,,1.0,13,,도시대기,웅남동,0.008,1.0,238142,,43,0.2,,경남,13,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.022
1.0,23,0.003,1.0,21,1.0,,1.0,14,,도시대기,성주동,0.011,1.0,238143,,40,0.3,,경남,12,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.02
1.0,24,0.003,1.0,27,1.0,,1.0,11,,도시대기,용지동,0.015,1.0,238144,,40,0.5,,경남,10,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.014
2.0,26,0.003,1.0,26,1.0,,1.0,17,,도로변대기,반송로,0.027,1.0,238145,,47,0.3,,경남,14,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.006
1.0,13,0.003,1.0,12,1.0,,1.0,11,,도시대기,사파동,0.009,1.0,238146,,37,0.3,,경남,11,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.021
1.0,16,0.002,1.0,15,1.0,,1.0,10,,도로변대기,삼진로,0.005,1.0,238147,,30,0.2,,경남,9,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.007
1.0,15,0.002,1.0,18,1.0,,1.0,6,,도시대기,경화동,0.007,1.0,238151,,27,0.3,,경남,8,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.016
1.0,23,0.002,1.0,23,1.0,,1.0,13,,도시대기,월영동,0.01,1.0,238152,,40,0.2,,경남,12,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.015
1.0,23,0.003,1.0,19,1.0,,1.0,9,,도시대기,하동읍,0.006,1.0,238161,,38,0.3,,경남,9,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.01
1.0,24,0.003,1.0,17,1.0,,1.0,9,,도시대기,금성면,0.01,1.0,238162,,40,0.3,,경남,8,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.007
2.0,18,0.003,1.0,19,1.0,,1.0,24,,도시대기,동상동,0.011,1.0,238181,,43,0.2,,경남,13,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.021
1.0,26,0.004,1.0,27,1.0,,1.0,7,,도시대기,삼방동,0.005,1.0,238182,,43,0.3,,경남,9,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.021
1.0,15,0.003,1.0,16,1.0,,1.0,8,,도시대기,장유동,0.015,1.0,238183,,27,0.4,,경남,7,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.016
1.0,22,0.003,1.0,23,1.0,,1.0,14,,도시대기,진영읍,0.015,1.0,238184,,47,0.3,,경남,14,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.015
1.0,23,0.003,1.0,22,1.0,,1.0,14,,도로변대기,김해대로,0.016,1.0,238185,,47,0.2,,경남,14,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.015
1.0,16,0.003,1.0,14,1.0,,1.0,7,,도시대기,진례면,0.016,1.0,238186,,27,0.5,,경남,7,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.014
1.0,13,0.002,1.0,11,1.0,,1.0,7,,교외대기,저구리,0.004,1.0,238191,,30,0.2,,경남,9,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.012
1.0,12,0.002,1.0,8,1.0,,1.0,7,,도시대기,아주동,0.028,1.0,238201,,47,0.3,,경남,8,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.019
1.0,11,0.002,1.0,10,1.0,,1.0,4,,도시대기,고현동,0.005,1.0,238203,,23,0.3,,경남,7,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.012
1.0,12,0.003,1.0,12,1.0,,1.0,7,,도시대기,사천읍,0.009,1.0,238211,,23,0.8,,경남,7,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.008
1.0,12,0.002,1.0,18,1.0,,1.0,15,,도시대기,향촌동,0.008,1.0,238212,,27,0.2,,경남,8,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.009
2.0,25,0.001,1.0,25,1.0,,2.0,17,,교외대기,대산면,0.005,1.0,238241,,51,0.4,,경남,16,1.0,,2.0,,1.0,2025-07-07 01:00,1.0,0.015
1.0,16,0.002,1.0,14,1.0,,1.0,12,,항만,옥포항,0.005,1.0,238301,,41,0.2,,경남,12,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.024
1.0,21,0.002,1.0,23,1.0,,1.0,14,,도시대기,북부동,0.017,1.0,238361,,47,0.2,,경남,14,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.01
1.0,19,0.002,1.0,12,1.0,,1.0,9,,도시대기,삼호동,0.009,1.0,238362,,38,0.2,,경남,9,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.023
1.0,18,0.003,1.0,20,1.0,,1.0,13,,도시대기,물금읍,0.009,1.0,238363,,37,0.2,,경남,11,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.017
1.0,19,0.004,1.0,17,1.0,,1.0,11,,도시대기,내일동,0.008,1.0,238401,,43,0.1,,경남,13,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.022
1.0,13,0.003,1.0,16,1.0,,1.0,6,,도시대기,무전동,0.006,1.0,238411,,27,0.2,,경남,7,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.016
2.0,17,0.002,1.0,20,1.0,,1.0,17,,도시대기,고성읍,0.008,1.0,238421,,43,0.3,,경남,13,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.007
1.0,16,0.003,1.0,11,1.0,,2.0,14,,도시대기,거창읍,0.006,1.0,238431,,51,0.4,,경남,16,1.0,,2.0,,1.0,2025-07-07 01:00,1.0,0.012
1.0,16,0.002,1.0,16,1.0,,1.0,10,,도시대기,가야읍,0.005,1.0,238441,,37,0.5,,경남,11,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.014
2.0,18,0.002,1.0,20,1.0,,1.0,16,,도시대기,함양읍,0.004,1.0,238451,,50,0.2,,경남,15,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.019
1.0,15,0.002,1.0,16,1.0,,1.0,6,,도시대기,남해읍,0.006,1.0,238461,,25,0.4,,경남,7,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.011
1.0,17,0.002,1.0,16,1.0,,1.0,11,,도시대기,산청읍,0.004,1.0,238471,,37,0.2,,경남,11,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.016
1.0,-,0.003,,-,1.0,,,14,,교외대기,남상면,0.008,1.0,238481,,-,0.1,통신장애,경남,15,1.0,,1.0,,1.0,2025-07-07 01:00,,0.006
1.0,20,0.002,1.0,20,1.0,,1.0,14,,도시대기,의령읍,0.006,1.0,238491,,43,0.2,,경남,13,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.013
1.0,21,0.003,1.0,25,1.0,,1.0,15,,도시대기,창녕읍,0.01,1.0,238501,,43,0.2,,경남,13,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.011
2.0,20,0.003,1.0,20,1.0,,1.0,16,,도시대기,합천읍,0.004,1.0,238511,,50,0.2,,경남,15,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.009
1.0,24,0.002,1.0,30,1.0,,1.0,9,,항만,마산항,0.02,1.0,238901,,40,0.1,,경남,12,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.006
2.0,26,0.003,2.0,37,1.0,,1.0,16,,항만,하동항,0.013,1.0,238903,,47,0.3,,경남,14,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.011
1.0,21,0.002,1.0,19,1.0,,1.0,7,,항만,삼천포항,0.011,1.0,238904,,35,0.1,,경남,6,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.021
1.0,13,0.001,1.0,9,1.0,,1.0,5,,도시대기,이도동,0.006,1.0,339111,,23,0.2,,제주,6,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.014
1.0,15,0.002,1.0,9,1.0,,1.0,4,,도시대기,연동,0.005,1.0,339112,,29,0.2,,제주,7,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.017
1.0,12,0.002,1.0,10,1.0,,1.0,4,,도시대기,조천읍,0.010,1.0,339113,,20,0.2,,제주,4,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.002
1.0,13,0.002,1.0,15,1.0,,1.0,7,,도시대기,한림읍,0.004,1.0,339114,,27,0.2,,제주,6,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.016
1.0,14,0.002,1.0,14,1.0,,,11,통신장애,도시대기,화북동,-,1.0,339116,,-,0.2,,제주,7,,,1.0,,1.0,2025-07-07 01:00,1.0,0.009
1.0,14,0.002,1.0,10,1.0,,1.0,1,,도시대기,애월읍,0.004,1.0,339117,,36,0.3,,제주,4,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.022
1.0,16,0.002,1.0,14,1.0,,1.0,6,,도시대기,동홍동,0.003,1.0,339121,,35,0.1,,제주,7,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.021
1.0,16,0.001,1.0,16,1.0,,1.0,2,,도시대기,성산읍,0.004,1.0,339122,,27,0.1,,제주,3,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.010
1.0,16,0.001,1.0,13,1.0,,1.0,6,,도시대기,남원읍,0.006,1.0,339123,,27,0.2,,제주,7,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.016
1.0,9,0.002,1.0,6,1.0,,1.0,7,,도시대기,강정동,0.004,1.0,339124,,29,0.2,,제주,6,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.017
1.0,12,0.001,1.0,12,1.0,,1.0,4,,도시대기,대정읍,0.003,1.0,339131,,33,0.2,,제주,4,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.020
1.0,12,0.002,1.0,11,1.0,,1.0,2,,도로변대기,노형로,0.006,1.0,339211,,29,0.2,,제주,3,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.017
1.0,22,-,1.0,21,,,,8,통신장애,국가배경농도(도서),고산리,-,,339312,통신장애,-,-,,제주,9,,통신장애,1.0,통신장애,,2025-07-07 01:00,1.0,-
1.0,14,0.001,1.0,8,1.0,,1.0,7,,항만,제주항,0.005,1.0,339401,,27,0.2,,제주,8,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.016
1.0,29,0.003,2.0,33,2.0,,2.0,8,,도시대기,신흥동,0.004,1.0,541111,,52,0.3,,세종,10,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.032
1.0,28,0.002,2.0,37,2.0,,2.0,5,,도시대기,아름동,0.003,1.0,541112,,54,0.3,,세종,8,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.034
1.0,15,0.003,1.0,14,2.0,,2.0,7,,도시대기,한솔동,0.004,1.0,541113,,53,0.3,,세종,9,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.033
2.0,21,0.003,1.0,17,1.0,,2.0,17,,도시대기,부강면,0.004,1.0,541114,,54,0.5,,세종,17,1.0,,2.0,,1.0,2025-07-07 01:00,1.0,0.026
2.0,26,0.003,1.0,26,2.0,,2.0,19,,도로변대기,보람동,0.005,1.0,541115,,56,0.2,,세종,18,1.0,,2.0,,1.0,2025-07-07 01:00,1.0,0.034
1.0,15,0.002,1.0,12,1.0,,1.0,8,,도시대기,전의면,0.005,1.0,541116,,45,0.3,,세종,9,1.0,,1.0,,1.0,2025-07-07 01:00,1.0,0.027
